runId,numRobots,phase,effectiveMode,modeName,makespan,totalDeliveries,avgTaskSec,minTaskSec,maxTaskSec,avgToPickupSec,avgDeliveryLegSec,avgReturnSec,numOrders,crowdednessLevel,randomSeed
20260509_001201,7,2,2,EA,300.50,100,19.97,0.00,43.32,7.75,12.22,0.00,100,3,5
20260509_001201,8,0,0,SSP,300.00,100,22.58,3.42,54.30,8.30,14.28,0.00,100,3,5
20260509_001201,8,1,1,EV,269.00,100,20.21,3.42,38.81,8.04,12.17,0.00,100,3,5
20260509_001201,8,2,2,EA,267.00,100,19.81,0.00,42.91,7.68,12.12,0.00,100,3,5
20260509_001201,9,0,0,SSP,270.00,100,22.83,3.42,49.63,8.41,14.42,0.00,100,3,5
20260509_001201,9,1,1,EV,237.50,100,20.34,3.42,40.20,8.12,12.22,0.00,100,3,5
20260509_001201,9,2,2,EA,242.50,100,19.72,0.00,41.73,7.58,12.14,0.00,100,3,5
20260509_001201,10,0,0,SSP,242.00,100,22.65,3.42,54.30,8.27,14.38,0.00,100,3,5
20260509_001201,10,1,1,EV,218.00,100,20.14,3.42,44.24,7.93,12.21,0.00,100,3,5
20260509_001201,10,2,2,EA,223.00,100,19.51,3.42,42.91,7.37,12.14,0.00,100,3,5
20260509_164846,1,0,0,SSP,2539.50,100,25.39,3.42,59.25,9.72,15.67,0.00,100,3,5
20260509_164846,1,1,1,EV,2363.00,100,23.63,3.71,47.99,9.49,14.14,0.00,100,3,5
20260509_164846,1,2,2,EA,2476.50,100,24.76,3.71,61.88,9.76,15.00,0.00,100,3,5
20260509_164846,2,0,0,SSP,1398.50,100,27.57,3.71,63.77,10.50,17.07,0.00,100,3,5
20260509_164846,2,1,1,EV,1363.50,100,27.11,3.71,65.84,10.87,16.24,0.00,100,3,5
20260509_164846,2,2,2,EA,1379.00,100,27.08,3.99,63.42,10.57,16.51,0.00,100,3,5
20260509_164846,3,0,0,SSP,994.50,100,29.05,3.99,59.78,11.16,17.89,0.00,100,3,5
20260509_164846,3,1,1,EV,955.00,100,28.00,3.99,62.36,11.14,16.86,0.00,100,3,5
20260509_164846,3,2,2,EA,958.00,100,27.96,3.99,60.09,10.96,17.00,0.00,100,3,5
20260509_164846,4,0,0,SSP,779.50,100,29.83,4.28,61.02,11.43,18.40,0.00,100,3,5
20260509_164846,4,1,1,EV,757.50,100,29.50,3.99,66.39,11.93,17.57,0.00,100,3,5
20260509_164846,4,2,2,EA,740.00,100,28.96,3.99,62.31,11.11,17.86,0.00,100,3,5
20260509_164846,5,0,0,SSP,659.50,100,31.23,3.99,66.62,12.30,18.93,0.00,100,3,5
20260509_164846,5,1,1,EV,634.00,100,30.45,3.99,76.39,12.43,18.01,0.00,100,3,5
20260509_164846,5,2,2,EA,639.00,100,30.14,4.28,65.86,11.98,18.16,0.00,100,3,5
20260509_164846,6,0,0,SSP,538.00,100,31.62,3.99,82.47,12.42,19.20,0.00,100,3,5
20260509_164846,6,1,1,EV,536.00,100,31.00,3.99,68.71,12.47,18.53,0.00,100,3,5
20260509_164846,6,2,2,EA,536.00,100,30.24,3.99,66.12,11.49,18.75,0.00,100,3,5
20260509_164846,7,0,0,SSP,498.00,100,31.71,3.99,71.36,12.39,19.32,0.00,100,3,5
20260509_164846,7,1,1,EV,465.00,100,31.33,3.99,60.98,12.61,18.72,0.00,100,3,5
20260509_164846,7,2,2,EA,464.00,100,30.53,0.00,62.29,11.68,18.85,0.00,100,3,5
20260509_164846,8,0,0,SSP,430.00,100,31.97,3.99,72.61,12.26,19.70,0.00,100,3,5
20260509_164846,8,1,1,EV,420.50,100,32.31,4.85,66.27,12.99,19.31,0.00,100,3,5
20260509_164846,8,2,2,EA,440.00,100,31.44,0.00,93.97,12.06,19.38,0.00,100,3,5
20260509_164846,9,0,0,SSP,387.00,100,32.46,3.99,72.91,12.46,20.00,0.00,100,3,5
20260509_164846,9,1,1,EV,386.50,100,32.88,4.28,70.00,13.14,19.74,0.00,100,3,5
20260509_164846,9,2,2,EA,420.50,100,31.52,0.00,68.48,11.84,19.68,0.00,100,3,5
20260509_164846,10,0,0,SSP,374.00,100,32.85,4.28,72.53,12.52,20.33,0.00,100,3,5
20260509_164846,10,1,1,EV,344.00,100,32.87,3.99,71.35,12.82,20.04,0.00,100,3,5
20260509_164846,10,2,2,EA,396.00,100,31.68,3.99,78.70,12.07,19.61,0.00,100,3,5
